t, ni, rep, g, s, ph, d, rank, p, fitness, extra, genes, DateTime, mil
00:00:00:00.115, 00:00:00:00.003, 19, 100, 0.8695652, M, 1.00e+00, 1, 0.01000000000000000, 8.80000000000000000e+01, , 1110 1110 1111 1111 1111 1110 1111 0111 1111 1111 1111 1110 1101 0111 1101 1110 1011 1011 1111 1111 1110 1111 1111 1111 1111, Mon Apr 27 20:17:53 CST 2026, 115
00:00:00:00.120, 00:00:00:00.002, 19, 117, 0.9750000, R, 1.00e+00, 2, 0.00000000000000000, 8.90000000000000000e+01, , 1110 1110 1111 1111 1111 1110 1111 0111 1111 1111 1111 1110 1101 0111 1111 1110 1011 1011 1111 1111 1110 1111 1111 1111 1111, Mon Apr 27 20:17:53 CST 2026, 120
00:00:00:00.125, 00:00:00:00.001, 19, 127, 1.0160000, R, 5.00e+00, 8, 0.00000000000000000, 9.00000000000000000e+01, , 1111 1110 1111 1111 1111 1111 1111 1111 1111 1111 1111 1110 1101 0111 1111 1110 1011 1010 1111 1111 1100 1111 1111 1111 1111, Mon Apr 27 20:17:53 CST 2026, 125
00:00:00:00.129, 00:00:00:00.001, 19, 132, 1.0232558, M, 1.00e+00, 1, 0.01000000000000000, 9.10000000000000000e+01, , 1111 1111 1111 1111 1111 1111 1111 1111 1111 1111 1111 1110 1101 0111 1111 1110 1011 1010 1111 1111 1100 1111 1111 1111 1111, Mon Apr 27 20:17:53 CST 2026, 129
00:00:00:00.136, 00:00:00:00.003, 19, 156, 1.1470588, M, 1.00e+00, 1, 0.01000000000000000, 9.20000000000000000e+01, , 1111 1111 1111 1111 1111 1111 1111 1111 1111 1111 1111 1110 1101 0111 1111 1111 1011 1010 1111 1111 1100 1111 1111 1111 1111, Mon Apr 27 20:17:53 CST 2026, 136
00:00:00:00.140, 00:00:00:00.001, 19, 161, 1.1500000, R, 1.00e+00, 2, 0.00000000000000000, 9.30000000000000000e+01, , 1111 1111 1111 1111 1111 1111 1111 1111 1111 1111 1111 1110 1101 0111 1111 1111 1011 1011 1111 1111 1100 1111 1111 1111 1111, Mon Apr 27 20:17:53 CST 2026, 140
00:00:00:00.145, 00:00:00:00.002, 19, 174, 1.2000000, M, 1.00e+00, 2, 0.02511612770301124, 9.40000000000000000e+01, , 1111 1111 1111 1111 1111 1111 1111 1111 1111 1111 1111 1110 1111 0111 1111 1111 1011 1011 1111 1111 1100 1111 1111 1111 1111, Mon Apr 27 20:17:53 CST 2026, 145
00:00:00:00.153, 00:00:00:00.002, 19, 188, 1.2287582, M, 1.00e+00, 1, 0.01000000000000000, 9.50000000000000000e+01, , 1111 1111 1111 1111 1111 1111 1111 1111 1111 1111 1111 1110 1111 0111 1111 1111 1111 1011 1111 1111 1100 1111 1111 1111 1111, Mon Apr 27 20:17:53 CST 2026, 153
00:00:00:00.157, 00:00:00:00.000, 19, 191, 1.2165605, R, 1.00e+00, 3, 0.00000000000000000, 9.60000000000000000e+01, , 1111 1111 1111 1111 1111 1111 1111 1111 1111 1111 1111 1110 1111 1111 1111 1111 1111 1011 1111 1111 1100 1111 1111 1111 1111, Mon Apr 27 20:17:53 CST 2026, 157
00:00:00:00.165, 00:00:00:00.005, 19, 227, 1.3757576, R, 1.00e+00, 2, 0.00000000000000000, 9.70000000000000000e+01, , 1111 1111 1111 1111 1111 1111 1111 1111 1111 1111 1111 1110 1111 1111 1111 1111 1111 1111 1111 1111 1100 1111 1111 1111 1111, Mon Apr 27 20:17:53 CST 2026, 165
00:00:00:00.171, 00:00:00:00.002, 19, 242, 1.4152046, M, 1.00e+00, 1, 0.01000000000000000, 9.80000000000000000e+01, , 1111 1111 1111 1111 1111 1111 1111 1111 1111 1111 1111 1111 1111 1111 1111 1111 1111 1111 1111 1111 1100 1111 1111 1111 1111, Mon Apr 27 20:17:53 CST 2026, 171
00:00:00:00.175, 00:00:00:00.001, 19, 248, 1.4171429, M, 1.00e+00, 1, 0.01000000000000000, 9.90000000000000000e+01, , 1111 1111 1111 1111 1111 1111 1111 1111 1111 1111 1111 1111 1111 1111 1111 1111 1111 1111 1111 1111 1110 1111 1111 1111 1111, Mon Apr 27 20:17:53 CST 2026, 175
00:00:00:00.190, 00:00:00:00.012, 19, 335, 1.7631578, R, 1.00e+00, 3, 0.00000000000000000, 1.00000000000000000e+02, , 1111 1111 1111 1111 1111 1111 1111 1111 1111 1111 1111 1111 1111 1111 1111 1111 1111 1111 1111 1111 1111 1111 1111 1111 1111, Mon Apr 27 20:17:53 CST 2026, 190
00:00:00:00.193, 00:00:00:00.001, 19, 337, 1.7461140, L, 0.00e+00, 0, 0.00000000000000000, 1.00000000000000000e+02, , 1111 1111 1111 1111 1111 1111 1111 1111 1111 1111 1111 1111 1111 1111 1111 1111 1111 1111 1111 1111 1111 1111 1111 1111 1111, Mon Apr 27 20:17:53 CST 2026, 193
00:00:00:00.016, 00:00:00:00.003, 20, 1, 0.0625000, S, 0.00e+00, 0, 0.00000000000000000, 5.60000000000000000e+01, , 1111 0111 1010 0001 1001 0101 1011 1111 0111 1001 0110 0100 0001 0011 0010 1011 0110 1101 0100 1110 1100 0011 0111 0100 0111, Mon Apr 27 20:17:53 CST 2026, 16
00:00:00:00.031, 00:00:00:00.018, 20, 1, 0.0322581, R, 2.70e+01, 3, 0.00000000000000000, 5.90000000000000000e+01, , 1111 1011 1011 0010 1001 0001 0011 0111 0101 1011 0110 0100 1101 0111 0011 0111 1110 1000 1100 1110 0111 0100 0111 1100 0111, Mon Apr 27 20:17:53 CST 2026, 31
00:00:00:00.052, 00:00:00:00.000, 20, 2, 0.0384615, M, 5.10e+01, 1, 0.01000000000000000, 6.00000000000000000e+01, , 1101 1110 1110 0101 0010 1110 0000 0111 1100 1011 1110 0110 1011 1100 0110 1101 1111 0100 0011 0101 0000 1111 1011 1101 1101, Mon Apr 27 20:17:53 CST 2026, 52
00:00:00:00.068, 00:00:00:00.000, 20, 3, 0.0441176, R, 2.80e+01, 3, 0.00000000000000000, 6.20000000000000000e+01, , 1111 1011 1011 0110 1001 0110 0001 0111 1101 1011 0110 0110 1011 0101 0111 0111 1110 1000 0010 0111 0000 0101 1111 1101 1111, Mon Apr 27 20:17:53 CST 2026, 68
00:00:00:00.081, 00:00:00:00.001, 20, 4, 0.0493827, M, 4.30e+01, 13, 0.30199572272761815, 6.50000000000000000e+01, , 1110 1111 1101 0011 1000 1111 0111 0111 0110 1001 1111 0100 1111 1111 0101 1001 1111 1101 0001 1101 0111 0011 0011 0000 1011, Mon Apr 27 20:17:53 CST 2026, 81
00:00:00:00.092, 00:00:00:00.001, 20, 7, 0.0760870, R, 4.50e+01, 18, 0.00000000000000000, 6.80000000000000000e+01, , 1001 1101 1111 1010 0111 1001 0111 1001 1101 1111 1010 0000 1110 1111 1011 0111 1111 1011 0111 0001 0110 1110 0011 1011 1111, Mon Apr 27 20:17:53 CST 2026, 92
00:00:00:00.108, 00:00:00:00.001, 20, 9, 0.0833333, R, 2.10e+01, 3, 0.00000000000000000, 7.10000000000000000e+01, , 1111 1001 1111 0010 0110 1011 0110 1001 1111 1001 1110 0011 1000 1111 1011 1111 1111 1111 0111 1001 0111 1110 0011 1110 1111, Mon Apr 27 20:17:53 CST 2026, 108
00:00:00:00.123, 00:00:00:00.002, 20, 13, 0.1056911, R, 6.00e+00, 3, 0.00000000000000000, 7.30000000000000000e+01, , 1111 1001 1111 0010 0110 1011 0110 1101 1111 1001 1111 0011 1000 1111 1011 1101 1111 1111 0101 1101 0111 1111 0011 1110 1111, Mon Apr 27 20:17:53 CST 2026, 123
00:00:00:00.142, 00:00:00:00.002, 20, 21, 0.1478873, R, 8.00e+00, 8, 0.00000000000000000, 7.50000000000000000e+01, , 1111 1011 1111 0010 0101 1011 0110 1101 1011 1001 1111 0011 1001 1111 1011 1111 1111 1111 0101 1001 0111 1111 1011 1110 1111, Mon Apr 27 20:17:53 CST 2026, 142
00:00:00:00.147, 00:00:00:00.001, 20, 23, 0.1564626, R, 3.00e+00, 3, 0.00000000000000000, 7.60000000000000000e+01, , 1111 1011 1111 0010 0101 1011 0110 1101 1111 1011 1111 0011 1001 1111 1011 1111 1111 1111 0101 1001 0111 1111 0011 1110 1111, Mon Apr 27 20:17:53 CST 2026, 147
00:00:00:00.160, 00:00:00:00.001, 20, 25, 0.1562500, R, 2.00e+00, 2, 0.00000000000000000, 7.80000000000000000e+01, , 1111 1011 1111 0010 0101 1111 0110 1101 1111 1011 1111 0011 1001 1111 1011 1111 1111 1111 0101 1001 0111 1111 1011 1110 1111, Mon Apr 27 20:17:53 CST 2026, 160
00:00:00:00.166, 00:00:00:00.000, 20, 27, 0.1626506, R, 2.00e+00, 2, 0.00000000000000000, 8.00000000000000000e+01, , 1111 1011 1111 0010 0101 1111 0110 1101 1111 1111 1111 0111 1001 1111 1011 1111 1111 1111 0101 1001 0111 1111 1011 1110 1111, Mon Apr 27 20:17:53 CST 2026, 166
00:00:00:00.174, 00:00:00:00.003, 20, 40, 0.2298851, M, 4.00e+00, 1, 0.01000000000000000, 8.20000000000000000e+01, , 1111 1011 1111 0011 0111 1111 0110 1101 1111 1111 1111 0011 1001 1111 1011 1111 1111 1111 0101 1001 1111 1111 1011 1110 1111, Mon Apr 27 20:17:53 CST 2026, 174
00:00:00:00.181, 00:00:00:00.002, 20, 47, 0.2596685, R, 1.00e+00, 3, 0.00000000000000000, 8.30000000000000000e+01, , 1111 1011 1111 0011 0111 1111 0110 1101 1111 1111 1111 0011 1001 1111 1111 1111 1111 1111 0101 1001 1111 1111 1011 1110 1111, Mon Apr 27 20:17:53 CST 2026, 181
00:00:00:00.188, 00:00:00:00.000, 20, 48, 0.2553191, M, 4.00e+00, 3, 0.04304374044523712, 8.50000000000000000e+01, , 1111 1011 1111 1111 1111 1111 0110 1101 1111 1111 1111 0011 1001 1011 1111 1111 1111 1111 0101 1001 1111 1111 1011 1110 1111, Mon Apr 27 20:17:53 CST 2026, 188
00:00:00:00.202, 00:00:00:00.001, 20, 51, 0.2524753, R, 1.00e+00, 2, 0.00000000000000000, 8.60000000000000000e+01, , 1111 1011 1111 1111 1111 1111 0110 1101 1111 1111 1111 0011 1101 1011 1111 1111 1111 1111 0101 1001 1111 1111 1011 1110 1111, Mon Apr 27 20:17:53 CST 2026, 202
00:00:00:00.212, 00:00:00:00.001, 20, 55, 0.2594340, R, 1.00e+00, 4, 0.00000000000000000, 8.70000000000000000e+01, , 1111 1011 1111 1111 1111 1111 0110 1101 1111 1111 1111 0011 1101 1011 1111 1111 1111 1111 0101 1011 1111 1111 1011 1110 1111, Mon Apr 27 20:17:53 CST 2026, 212
00:00:00:00.219, 00:00:00:00.001, 20, 57, 0.2602740, R, 1.00e+00, 2, 0.00000000000000000, 8.80000000000000000e+01, , 1111 1011 1111 1111 1111 1111 0110 1101 1111 1111 1111 1011 1101 1011 1111 1111 1111 1111 0101 1011 1111 1111 1011 1110 1111, Mon Apr 27 20:17:53 CST 2026, 219
00:00:00:00.227, 00:00:00:00.003, 20, 71, 0.3127753, R, 3.00e+00, 4, 0.00000000000000000, 8.90000000000000000e+01, , 1111 1111 1111 1111 1111 1111 0110 1100 1111 1111 1111 1011 1101 1011 1111 1111 1111 1111 1101 1011 1111 1111 1011 1110 1111, Mon Apr 27 20:17:53 CST 2026, 227
00:00:00:00.236, 00:00:00:00.003, 20, 90, 0.3813559, M, 1.00e+00, 1, 0.01000000000000000, 9.00000000000000000e+01, , 1111 1111 1111 1111 1111 1111 0110 1100 1111 1111 1111 1011 1101 1011 1111 1111 1111 1111 1101 1011 1111 1111 1011 1111 1111, Mon Apr 27 20:17:53 CST 2026, 236
00:00:00:00.242, 00:00:00:00.000, 20, 92, 0.3801653, M, 1.00e+00, 1, 0.01000000000000000, 9.10000000000000000e+01, , 1111 1111 1111 1111 1111 1111 0110 1100 1111 1111 1111 1111 1101 1011 1111 1111 1111 1111 1101 1011 1111 1111 1011 1111 1111, Mon Apr 27 20:17:53 CST 2026, 242
00:00:00:00.248, 00:00:00:00.001, 20, 99, 0.3991936, R, 1.00e+00, 2, 0.00000000000000000, 9.20000000000000000e+01, , 1111 1111 1111 1111 1111 1111 0111 1100 1111 1111 1111 1111 1101 1011 1111 1111 1111 1111 1101 1011 1111 1111 1011 1111 1111, Mon Apr 27 20:17:53 CST 2026, 248
00:00:00:00.258, 00:00:00:00.003, 20, 114, 0.4418605, M, 1.00e+00, 1, 0.01000000000000000, 9.30000000000000000e+01, , 1111 1111 1111 1111 1111 1111 0111 1100 1111 1111 1111 1111 1101 1011 1111 1111 1111 1111 1101 1011 1111 1111 1111 1111 1111, Mon Apr 27 20:17:53 CST 2026, 258
00:00:00:00.265, 00:00:00:00.001, 20, 118, 0.4452830, M, 1.00e+00, 1, 0.01000000000000000, 9.40000000000000000e+01, , 1111 1111 1111 1111 1111 1111 1111 1100 1111 1111 1111 1111 1101 1011 1111 1111 1111 1111 1101 1011 1111 1111 1111 1111 1111, Mon Apr 27 20:17:53 CST 2026, 265
00:00:00:00.277, 00:00:00:00.005, 20, 147, 0.5306859, R, 1.00e+00, 3, 0.00000000000000000, 9.50000000000000000e+01, , 1111 1111 1111 1111 1111 1111 1111 1100 1111 1111 1111 1111 1101 1011 1111 1111 1111 1111 1111 1011 1111 1111 1111 1111 1111, Mon Apr 27 20:17:53 CST 2026, 277
00:00:00:00.287, 00:00:00:00.001, 20, 151, 0.5261324, R, 1.00e+00, 3, 0.00000000000000000, 9.60000000000000000e+01, , 1111 1111 1111 1111 1111 1111 1111 1100 1111 1111 1111 1111 1101 1011 1111 1111 1111 1111 1111 1111 1111 1111 1111 1111 1111, Mon Apr 27 20:17:53 CST 2026, 287
00:00:00:00.294, 00:00:00:00.001, 20, 156, 0.5306122, M, 1.00e+00, 2, 0.02511612770301124, 9.70000000000000000e+01, , 1111 1111 1111 1111 1111 1111 1111 1100 1111 1111 1111 1111 1111 1011 1111 1111 1111 1111 1111 1111 1111 1111 1111 1111 1111, Mon Apr 27 20:17:53 CST 2026, 294
00:00:00:00.303, 00:00:00:00.004, 20, 177, 0.5841584, R, 1.00e+00, 3, 0.00000000000000000, 9.80000000000000000e+01, , 1111 1111 1111 1111 1111 1111 1111 1110 1111 1111 1111 1111 1111 1011 1111 1111 1111 1111 1111 1111 1111 1111 1111 1111 1111, Mon Apr 27 20:17:53 CST 2026, 303
00:00:00:00.330, 00:00:00:00.022, 20, 319, 0.9666666, R, 1.00e+00, 5, 0.00000000000000000, 9.90000000000000000e+01, , 1111 1111 1111 1111 1111 1111 1111 1111 1111 1111 1111 1111 1111 1011 1111 1111 1111 1111 1111 1111 1111 1111 1111 1111 1111, Mon Apr 27 20:17:53 CST 2026, 330
00:00:00:00.337, 00:00:00:00.002, 20, 330, 0.9792285, M, 1.00e+00, 1, 0.01000000000000000, 1.00000000000000000e+02, , 1111 1111 1111 1111 1111 1111 1111 1111 1111 1111 1111 1111 1111 1111 1111 1111 1111 1111 1111 1111 1111 1111 1111 1111 1111, Mon Apr 27 20:17:53 CST 2026, 337
00:00:00:00.344, 00:00:00:00.000, 20, 331, 0.9622093, L, 0.00e+00, 1, 0.01000000000000000, 1.00000000000000000e+02, , 1111 1111 1111 1111 1111 1111 1111 1111 1111 1111 1111 1111 1111 1111 1111 1111 1111 1111 1111 1111 1111 1111 1111 1111 1111, Mon Apr 27 20:17:53 CST 2026, 344
00:00:00:00.001, 00:00:00:00.000, 21, 1, 1.0000000, S, 0.00e+00, 0, 0.00000000000000000, 5.90000000000000000e+01, , 1111 0101 1110 0011 0011 0001 1101 1010 1101 0111 1110 1100 1110 1011 1001 0101 1101 1011 1101 1101 1111 0010 0000 0000 0011, Mon Apr 27 20:17:53 CST 2026, 1
00:00:00:00.008, 00:00:00:00.007, 21, 1, 0.1250000, R, 2.70e+01, 2, 0.00000000000000000, 6.20000000000000000e+01, , 1111 0101 0111 0011 0110 0111 1100 1110 1011 1111 1100 1001 0110 1110 0000 0101 1111 1011 1111 1101 1110 1010 0000 0010 1110, Mon Apr 27 20:17:53 CST 2026, 8
00:00:00:00.014, 00:00:00:00.000, 21, 4, 0.2857143, M, 1.00e+00, 1, 0.01000000000000000, 6.30000000000000000e+01, , 1111 0101 0111 0011 0110 0111 1100 1110 1011 1111 1100 1001 0110 1110 0000 0101 1111 1011 1111 1101 1110 1110 0000 0010 1110, Mon Apr 27 20:17:53 CST 2026, 14
00:00:00:00.022, 00:00:00:00.001, 21, 6, 0.2727273, M, 3.00e+00, 2, 0.02511612770301124, 6.40000000000000000e+01, , 1110 0101 0111 0011 0110 0111 1100 1110 1011 1111 1101 1101 0110 1110 0000 0101 1111 1011 1111 1101 1110 1110 0000 0010 1110, Mon Apr 27 20:17:53 CST 2026, 22
00:00:00:00.028, 00:00:00:00.002, 21, 7, 0.2500000, R, 1.60e+01, 6, 0.00000000000000000, 6.60000000000000000e+01, , 1111 0001 1111 0011 0110 0111 1100 1110 1101 1111 0100 1001 0110 0110 0101 1101 1111 1011 1111 1110 1110 1110 0001 0110 1110, Mon Apr 27 20:17:53 CST 2026, 28
00:00:00:00.035, 00:00:00:00.001, 21, 10, 0.2857143, M, 2.10e+01, 5, 0.08485186069054183, 6.70000000000000000e+01, , 1111 1101 0111 0011 0111 0111 1100 1111 1011 1111 0100 1001 0110 1110 1011 0111 1101 1000 1111 1100 1110 1110 1000 0011 1110, Mon Apr 27 20:17:53 CST 2026, 35
00:00:00:00.040, 00:00:00:00.001, 21, 11, 0.2750000, R, 1.10e+01, 3, 0.00000000000000000, 6.80000000000000000e+01, , 1111 1101 1111 0011 0110 0111 1100 1110 1101 1111 0100 1001 0110 1110 1111 1101 1101 1001 1111 1100 1110 1110 0001 0011 1110, Mon Apr 27 20:17:53 CST 2026, 40
00:00:00:00.046, 00:00:00:00.001, 21, 16, 0.3478261, M, 1.00e+00, 2, 0.02511612770301124, 6.90000000000000000e+01, , 1111 1101 1111 0011 0110 0111 1100 1110 1101 1111 0110 1001 0110 1110 1111 1101 1101 1001 1111 1100 1110 1110 0001 0011 1110, Mon Apr 27 20:17:53 CST 2026, 46
00:00:00:00.054, 00:00:00:00.001, 21, 20, 0.3703704, M, 7.00e+00, 4, 0.06308198707939691, 7.00000000000000000e+01, , 1111 1111 1111 0011 0110 0111 1100 1111 1001 1111 0110 1001 1110 1110 1111 1101 1101 1101 1111 1100 0110 1110 0001 0011 1010, Mon Apr 27 20:17:53 CST 2026, 54
00:00:00:00.060, 00:00:00:00.001, 21, 25, 0.4166667, R, 1.00e+00, 2, 0.00000000000000000, 7.10000000000000000e+01, , 1111 1111 1111 1011 0110 0111 1100 1111 1001 1111 0110 1001 1110 1110 1111 1101 1101 1101 1111 1100 0110 1110 0001 0011 1010, Mon Apr 27 20:17:53 CST 2026, 60
00:00:00:00.067, 00:00:00:00.001, 21, 28, 0.4179105, M, 9.00e+00, 6, 0.10810920818378461, 7.40000000000000000e+01, , 1111 1111 1111 1111 0000 0111 1100 1111 1001 1111 0110 1001 1111 1110 1111 1111 1100 1101 1111 1100 0110 1111 0101 0011 1011, Mon Apr 27 20:17:53 CST 2026, 67
00:00:00:00.073, 00:00:00:00.000, 21, 30, 0.4109589, M, 1.00e+00, 1, 0.01000000000000000, 7.50000000000000000e+01, , 1111 1111 1111 1111 0000 0111 1100 1111 1011 1111 0110 1001 1111 1110 1111 1111 1100 1101 1111 1100 0110 1111 0101 0011 1011, Mon Apr 27 20:17:53 CST 2026, 73
00:00:00:00.081, 00:00:00:00.002, 21, 34, 0.4197531, M, 2.00e+00, 2, 0.02511612770301124, 7.70000000000000000e+01, , 1111 1111 1111 1111 0010 0111 1101 1111 1011 1111 0110 1001 1111 1110 1111 1111 1100 1101 1111 1100 0110 1111 0101 0011 1011, Mon Apr 27 20:17:53 CST 2026, 81
00:00:00:00.087, 00:00:00:00.001, 21, 37, 0.4252874, R, 5.00e+00, 2, 0.00000000000000000, 7.80000000000000000e+01, , 1111 1111 1111 1111 0000 1111 1111 1111 1011 1111 0110 0001 1111 1110 1111 1111 1100 1101 1111 1100 0111 1111 0101 0011 1011, Mon Apr 27 20:17:53 CST 2026, 87
00:00:00:00.093, 00:00:00:00.000, 21, 39, 0.4193548, R, 2.00e+00, 2, 0.00000000000000000, 8.00000000000000000e+01, , 1111 1111 1111 1111 0000 1111 1111 1111 1011 1111 0110 0001 1111 1111 1111 1111 1100 1101 1111 1101 0111 1111 0101 0011 1011, Mon Apr 27 20:17:53 CST 2026, 93
00:00:00:00.100, 00:00:00:00.001, 21, 44, 0.4400000, M, 9.00e+00, 6, 0.10810920818378461, 8.10000000000000000e+01, , 1011 1110 1111 1111 1100 1110 0111 1111 1011 1111 0110 0011 1111 1111 1111 1111 1100 1111 1111 1111 0111 1111 0101 0011 1011, Mon Apr 27 20:17:53 CST 2026, 100
00:00:00:00.106, 00:00:00:00.000, 21, 46, 0.4339623, M, 8.00e+00, 2, 0.02511612770301124, 8.30000000000000000e+01, , 1111 1110 1111 1111 0100 1111 1111 1111 1011 1111 0110 1001 1111 1111 1111 1111 1100 1111 1111 1101 0111 1111 0111 0011 1011, Mon Apr 27 20:17:53 CST 2026, 106
00:00:00:00.111, 00:00:00:00.001, 21, 49, 0.4414414, R, 3.00e+00, 4, 0.00000000000000000, 8.40000000000000000e+01, , 1011 1110 1111 1111 0100 1111 1111 1111 1011 1111 0110 1011 1111 1111 1111 1111 1110 1111 1111 1101 0111 1111 0111 0011 1011, Mon Apr 27 20:17:53 CST 2026, 111
00:00:00:00.117, 00:00:00:00.000, 21, 51, 0.4358974, R, 1.00e+00, 2, 0.00000000000000000, 8.50000000000000000e+01, , 1111 1110 1111 1111 0100 1111 1111 1111 1011 1111 0110 1011 1111 1111 1111 1111 1110 1111 1111 1101 0111 1111 0111 0011 1011, Mon Apr 27 20:17:53 CST 2026, 117
00:00:00:00.128, 00:00:00:00.005, 21, 81, 0.6328125, R, 1.00e+00, 3, 0.00000000000000000, 8.60000000000000000e+01, , 1111 1110 1111 1111 0100 1111 1111 1111 1011 1111 0110 1011 1111 1111 1111 1111 1110 1111 1111 1101 0111 1111 0111 0011 1111, Mon Apr 27 20:17:53 CST 2026, 128
00:00:00:00.134, 00:00:00:00.000, 21, 84, 0.6268657, M, 3.00e+00, 3, 0.04304374044523712, 8.70000000000000000e+01, , 1111 1111 1111 1111 0100 1111 1111 1111 1011 1111 0110 1011 1111 1111 1111 1111 1110 1011 1111 1101 0111 1111 0111 1011 1111, Mon Apr 27 20:17:53 CST 2026, 134
00:00:00:00.141, 00:00:00:00.002, 21, 94, 0.6666667, M, 3.00e+00, 3, 0.04304374044523712, 8.80000000000000000e+01, , 1111 1111 1111 1111 0101 1111 1111 1111 1011 1111 1110 1011 1111 1111 1111 1111 1110 1011 1111 1101 0111 1111 0111 1010 1111, Mon Apr 27 20:17:53 CST 2026, 141
00:00:00:00.146, 00:00:00:00.000, 21, 97, 0.6643836, R, 1.00e+00, 4, 0.00000000000000000, 8.90000000000000000e+01, , 1111 1111 1111 1111 0101 1111 1111 1111 1011 1111 1110 1011 1111 1111 1111 1111 1110 1011 1111 1101 0111 1111 0111 1011 1111, Mon Apr 27 20:17:53 CST 2026, 146
00:00:00:00.151, 00:00:00:00.000, 21, 102, 0.6754967, M, 2.00e+00, 2, 0.02511612770301124, 9.10000000000000000e+01, , 1111 1111 1111 1111 0101 1111 1111 1111 1111 1111 1110 1011 1111 1111 1111 1111 1110 1011 1111 1101 0111 1111 0111 1111 1111, Mon Apr 27 20:17:53 CST 2026, 151
00:00:00:00.158, 00:00:00:00.003, 21, 109, 0.6898734, R, 1.00e+00, 2, 0.00000000000000000, 9.20000000000000000e+01, , 1111 1111 1111 1111 1101 1111 1111 1111 1111 1111 1110 1011 1111 1111 1111 1111 1110 1011 1111 1101 0111 1111 0111 1111 1111, Mon Apr 27 20:17:53 CST 2026, 158
00:00:00:00.169, 00:00:00:00.002, 21, 126, 0.7455621, M, 3.00e+00, 2, 0.02511612770301124, 9.30000000000000000e+01, , 1111 1101 1111 1111 1101 1111 1111 1111 1111 1111 1111 1011 1111 1111 1111 1111 1110 1011 1111 1111 0111 1111 0111 1111 1111, Mon Apr 27 20:17:53 CST 2026, 169
00:00:00:00.175, 00:00:00:00.002, 21, 138, 0.7885714, M, 3.00e+00, 2, 0.02511612770301124, 9.40000000000000000e+01, , 1111 1101 1111 1111 1101 1111 1111 1111 1111 1111 1111 1111 1111 1111 1110 1111 1110 1111 1111 1111 0111 1111 0111 1111 1111, Mon Apr 27 20:17:53 CST 2026, 175
00:00:00:00.188, 00:00:00:00.009, 21, 189, 1.0053191, R, 1.00e+00, 2, 0.00000000000000000, 9.50000000000000000e+01, , 1111 1101 1111 1111 1101 1111 1111 1111 1111 1111 1111 1111 1111 1111 1110 1111 1110 1111 1111 1111 1111 1111 0111 1111 1111, Mon Apr 27 20:17:53 CST 2026, 188
00:00:00:00.195, 00:00:00:00.002, 21, 206, 1.0564103, M, 3.00e+00, 3, 0.04304374044523712, 9.60000000000000000e+01, , 1111 1101 1111 1111 1101 1111 1111 1111 1111 1111 1111 1111 1111 1111 1111 1111 0110 1111 1111 1111 1111 1111 1111 1111 1111, Mon Apr 27 20:17:53 CST 2026, 195
00:00:00:00.206, 00:00:00:00.006, 21, 243, 1.1796117, R, 1.00e+00, 3, 0.00000000000000000, 9.70000000000000000e+01, , 1111 1111 1111 1111 1101 1111 1111 1111 1111 1111 1111 1111 1111 1111 1111 1111 0110 1111 1111 1111 1111 1111 1111 1111 1111, Mon Apr 27 20:17:53 CST 2026, 206
00:00:00:00.211, 00:00:00:00.001, 21, 253, 1.1990521, R, 1.00e+00, 3, 0.00000000000000000, 9.80000000000000000e+01, , 1111 1111 1111 1111 1101 1111 1111 1111 1111 1111 1111 1111 1111 1111 1111 1111 1110 1111 1111 1111 1111 1111 1111 1111 1111, Mon Apr 27 20:17:53 CST 2026, 211
00:00:00:00.221, 00:00:00:00.004, 21, 280, 1.2669684, M, 1.00e+00, 1, 0.01000000000000000, 9.90000000000000000e+01, , 1111 1111 1111 1111 1101 1111 1111 1111 1111 1111 1111 1111 1111 1111 1111 1111 1111 1111 1111 1111 1111 1111 1111 1111 1111, Mon Apr 27 20:17:53 CST 2026, 221
00:00:00:00.241, 00:00:00:00.016, 21, 387, 1.6058091, R, 1.00e+00, 2, 0.00000000000000000, 1.00000000000000000e+02, , 1111 1111 1111 1111 1111 1111 1111 1111 1111 1111 1111 1111 1111 1111 1111 1111 1111 1111 1111 1111 1111 1111 1111 1111 1111, Mon Apr 27 20:17:53 CST 2026, 241
00:00:00:00.249, 00:00:00:00.000, 21, 389, 1.5622489, L, 0.00e+00, 0, 0.00000000000000000, 1.00000000000000000e+02, , 1111 1111 1111 1111 1111 1111 1111 1111 1111 1111 1111 1111 1111 1111 1111 1111 1111 1111 1111 1111 1111 1111 1111 1111 1111, Mon Apr 27 20:17:53 CST 2026, 249
00:00:00:00.002, 00:00:00:00.000, 22, 1, 0.5000000, S, 0.00e+00, 0, 0.00000000000000000, 6.30000000000000000e+01, , 0011 1011 0110 0110 0110 0000 0010 1111 0110 1111 1001 1111 1101 1101 1111 1101 1011 0101 1011 0010 1100 0111 1111 0100 1110, Mon Apr 27 20:17:53 CST 2026, 2
00:00:00:00.007, 00:00:00:00.005, 22, 3, 0.4285714, R, 1.40e+01, 5, 0.00000000000000000, 6.70000000000000000e+01, , 0011 1011 0111 1110 0111 1000 0010 1111 0110 1111 0111 1010 1101 1100 1111 1111 1011 0101 1011 1010 1100 1111 1111 0100 1010, Mon Apr 27 20:17:53 CST 2026, 7
